h3_index,poi_category,poi_count,count_poi_types,poi_type_list,poi_list
882664cb11fffff,transport,1,1,bicycle_rental,Meade Ave & Diversey Ave
882664cb13fffff,automotive,1,1,car,Quick Sales Corporation
882664cb13fffff,civic_community,3,1,"place_of_worship, place_of_worship, place_of_worship","Freeman Evangelical Lutheran Church of Chicago, Saint John Bosco Roman Catholic Church, Saint James Roman Catholic Church"
882664cb13fffff,education,2,1,"school, school","St. James School, CICS West Belden School"
882664cb13fffff,food_drink,3,3,"fast_food, ice_cream, restaurant","Dunkin', Baskin-Robbins, Marco's Beef & Pizza"
882664cb13fffff,grocery,3,2,"bakery, convenience, convenience","La Dulce Bakery, Falcon, Shell"
882664cb13fffff,services,1,1,laundry,Express Coin Laundry
882664cb13fffff,transport,5,2,"bicycle_rental, bicycle_rental, bicycle_rental, fuel, fuel","Fullerton Ave & Monitor Ave, Meade Ave & Fullerton Ave, Mason Ave & Grand Ave, Falcon, Shell"
882664cb15fffff,automotive,1,1,car_repair,Auto Repair
882664cb15fffff,civic_community,3,1,"place_of_worship, place_of_worship, place_of_worship","Saint Nicholas Albanian Orthodox Church, Marantha Baptist Church, Saint Gregory's Armenian Apostolic Church"
882664cb15fffff,finance,3,1,"bank, bank, bank","Fifth Third Bank, Republic Bank, Bank of America"
882664cb15fffff,food_drink,10,4,"fast_food, restaurant, fast_food, fast_food, ice_cream, fast_food, fast_food, cafe, fast_food, fast_food","Subway, Buffalo Wild Wings, Chipotle, Dunkin', Baskin-Robbins, Jimmy John's, Little Caesars, Starbucks, McDonald's, Wendy's"
882664cb15fffff,health,2,2,"optician, dentist","America's Best Contacts & Eyeglasses, Rapha Dental Care"
882664cb15fffff,leisure_sports,2,2,"sports, video_games","Champs Sports, GameStop"
882664cb15fffff,services,3,3,"hairdresser, copyshop, storage_rental","Hair Cuttery, Clementi Printing Inc., Extra Space Storage"
882664cb15fffff,shopping,13,8,"nutrition_supplements, mobile_phone, mobile_phone, shoes, shoes, shoes, clothes, hairdresser_supply, variety_store, mobile_phone, mobile_phone, doityourself, department_store","GNC, Boost Mobile, Cricket Wireless, Kids Foot Locker, Shoe Carnival, Foot Locker, Avenue, Sally Beauty, Five Below, Verizon, AT&T, Lowe's, Target"
882664cb17fffff,civic_community,5,4,"social_facility, fire_station, place_of_worship, place_of_worship, ranger_station","Safer Foundation, Chicago Fire Department Engine Company 125, Word of Life Church of God, Christian Congregation Church, Riis Park Security"
882664cb17fffff,education,1,1,school,Belmont-Cragin Elementary School
882664cb17fffff,entertainment,1,1,artwork,Giant Radio Flyer Wagon
882664cb17fffff,food_drink,3,1,"fast_food, fast_food, fast_food","Papa John's, Burger King, Panda Express"
882664cb17fffff,grocery,6,3,"bakery, supermarket, convenience, supermarket, supermarket, supermarket","Las Delicias, Farmers Best Market, BP Shop, Gordon Food Service Store, Jewel-Osco, Aldi"
882664cb17fffff,services,1,1,storage_rental,Public Storage
882664cb17fffff,shopping,9,7,"department_store, department_store, hardware, clothes, party, mobile_phone, department_store, bed, variety_store","Marshalls, Ross, Harbor Freight Tools, Rainbow, Party City, T-Mobile, dd's Discounts, Mattress Firm, Dollar Tree"
882664cb17fffff,transport,3,2,"bicycle_rental, bicycle_rental, fuel","Narragansett Ave & Wrightwood Ave, Narragansett & Wrightwood, BP"
882664cb19fffff,civic_community,3,1,"place_of_worship, place_of_worship, place_of_worship","Christ Lutheran Church, Polskie Centrum Chrześcijańskie, Saint Ferdinand Roman Catholic Church"
882664cb19fffff,education,4,2,"driving_school, school, school, school","Progressive Truck Driving School Inc., Saint Patrick High School, Saint Ferdinand School, Marvin Camras Children's Engineering Elementary School"
882664cb19fffff,finance,4,2,"bank, money_lender, bank, bank","Chase, OneMain Financial, U.S. Bank, U.S. Bank"
882664cb19fffff,food_drink,7,3,"restaurant, ice_cream, restaurant, restaurant, fast_food, restaurant, fast_food","Central Gyros, Baskin-Robbins, El Capitan Snacks and Cafe, La Authentica De Guerrero, Wingstop, Golden Nugget, Dunkin'"
882664cb19fffff,grocery,5,3,"supermarket, convenience, bakery, bakery, convenience","Tony's Fresh Market, 7-Eleven, Wiklanski’s Bakery, Zorba’s Pastry Shop, Marathon"
882664cb19fffff,health,1,1,dentist,Forever Dental - Belmont Avenue
882664cb19fffff,nightlife,1,1,bar,Chicago by Night
882664cb19fffff,services,2,2,"laundry, hairdresser","SpinXpress Laundry, Leroy Avenue Barbers"
882664cb19fffff,shopping,5,3,"mobile_phone, mobile_phone, charity, variety_store, variety_store","Boost Mobile, Total by Verizon, The Salvation Army, Dollar Tree, Dollar General"
882664cb19fffff,transport,3,2,"fuel, bicycle_rental, bicycle_rental","Marathon, Mason Ave & Belmont Ave, Central Ave & Wellington Ave"
882664cb1bfffff,automotive,2,2,"car_wash, car_parts","Shell, AutoZone"
882664cb1bfffff,civic_community,4,3,"place_of_worship, social_facility, community_centre, place_of_worship","New Life Family Center, The Miracle Center, Saints Cyril and Methodius Polish National Catholic Church"
882664cb1bfffff,education,1,1,school,Austin Special Sheltered Work Center
882664cb1bfffff,grocery,7,3,"bakery, convenience, convenience, convenience, supermarket, supermarket, convenience","Gorski’s Bakery, Shell, BP Shop, Citgo, Tony's Fresh Market, Aldi, Clark's Pump-N-Shop"
882664cb1bfffff,nightlife,2,2,"nightclub, bar","Stereo Nightclub, J & A Sports Bar"
882664cb1bfffff,services,1,1,hairdresser,JV Hair Design
882664cb1bfffff,shopping,2,2,"variety_store, mobile_phone","Family Dollar, T-Mobile"
882664cb1bfffff,transport,8,2,"bicycle_rental, bicycle_rental, bicycle_rental, bicycle_rental, fuel, fuel, fuel, fuel","Central Ave & Parker Ave, Mango Ave & Diversey Ave, Central Ave & Altgeld St, Long Ave & Diversey Ave, Citgo, BP, Clark, Shell"
882664cb1dfffff,civic_community,3,1,"place_of_worship, place_of_worship, place_of_worship","Islamic Community Center of Illinois (ICCI), Belmont Evangelical Church, Northwest Church of God"
882664cb1dfffff,education,3,2,"school, library, school","ICCI Academy, West Belmont Branch Library, Steinmetz College Prep"
882664cb1dfffff,entertainment,2,1,"artwork, artwork",
882664cb1dfffff,food_drink,6,3,"cafe, restaurant, restaurant, restaurant, fast_food, fast_food","Cakes & Beyond, Jasmine Rise, Meson Del Taco, Jerusalem Grill, The Dog Stop, Dunkin'"
882664cb1dfffff,grocery,3,3,"supermarket, alcohol, convenience","Al-Bayan Grocery, Circle-G, Shell"
882664cb1dfffff,health,2,2,"clinic, dentist","PCC Community Wellness Center, International Dental Center"
882664cb1dfffff,leisure_sports,1,1,sports,Winter Globe Ski Shop
882664cb1dfffff,nightlife,1,1,pub,New Polonia Club
882664cb1dfffff,shopping,1,1,variety_store,Dollar Tree
882664cb1dfffff,transport,3,2,"bicycle_rental, bicycle_rental, fuel","Mulligan Ave & Wellington Ave, Narragansett Ave & School Ave, Shell"
882664cb21fffff,civic_community,3,2,"community_centre, place_of_worship, place_of_worship","Saint Francis Borgia Parish Hall, Saint Michael Lutheran Church, Saint Francis Borgia Church"
882664cb21fffff,education,1,1,school,Saint Francis Borgia School
882664cb21fffff,transport,1,1,bicycle_rental,Orange Ave & Addison St
882664cb23fffff,nightlife,1,1,bar,Club Belmont
882664cb25fffff,transport,1,1,bus_station,Addison & Cumberland Terminal
882664cb27fffff,finance,2,1,"bank, bank","Belmont Bank & Trust, Fifth Third Bank"
882664cb29fffff,nightlife,1,1,bar,Old 41 Saloon
882664cb29fffff,services,1,1,funeral_directors,Rago Brothers Funeral Homes
882664cb2bfffff,civic_community,1,1,place_of_worship,Leyden Baptist Church
882664cb2bfffff,education,3,3,"school, library, kindergarten","Dever Elementary School, Dunning Branch Library, Dever Early Childhood Center"
882664cb2bfffff,food_drink,2,2,"cafe, deli","La Capannina Coffee, Nottoli & Son"
882664cb2bfffff,transport,1,1,bicycle_rental,Overhill Ave & Belmont Ave
882664cb2dfffff,automotive,1,1,car_repair,Uno Auto Service
882664cb2dfffff,civic_community,1,1,place_of_worship,Irvingwood - Acacia Presbyterian Church
882664cb2dfffff,education,1,1,school,Canty Elementary School
882664cb2dfffff,food_drink,2,1,"fast_food, fast_food","Bob-O's Hot Dog's, Lonnie's Pizzeria"
882664cb2dfffff,nightlife,1,1,bar,Draft Bar
882664cb2dfffff,services,1,1,hairdresser,Angie's Hair Studio
882664cb2dfffff,transport,3,2,"bicycle_rental, bicycle_rental, bus_station","Pittsburgh Ave & Irving Park Rd, Panama Ave & Grace St, Irving Park & Cumberland Terminal"
882664cb31fffff,automotive,1,1,car_parts,AutoZone
882664cb31fffff,civic_community,1,1,place_of_worship,Mount Clare Baptist Church
882664cb31fffff,education,1,1,childcare,Tots Land
882664cb31fffff,finance,1,1,bank,Chase
882664cb31fffff,food_drink,1,1,cafe,I Due Mondi
882664cb31fffff,grocery,4,1,"bakery, bakery, bakery, bakery","Delipan Bakery, Eat Me Sweetheart Bakery, Kolatek’s Bakery & Deli, Reuter’s Bakery"
882664cb31fffff,health,1,1,clinic,Advanced Dermalogy & Urology Center
882664cb31fffff,nightlife,2,1,"bar, bar","Bistro Grand, Eva’s Sports Bar"
882664cb31fffff,services,2,2,"hairdresser, storage_rental","The Goat Parlor, Public Storage"
882664cb31fffff,shopping,1,1,furniture,The Room Place
882664cb33fffff,civic_community,2,2,"social_centre, place_of_worship","Knights of Columbus Council, Lutheran Church of the Good Shepherd"
882664cb33fffff,food_drink,1,1,cafe,Starbucks
882664cb33fffff,transport,1,1,bicycle_rental,Nordica Ave & Medill Ave
882664cb39fffff,automotive,1,1,car_repair,Jiffy Lube
882664cb39fffff,civic_community,1,1,social_centre,VFW Armed Forces Post 8322
882664cb39fffff,education,1,1,school,Locke Elementary School
882664cb39fffff,grocery,2,2,"bakery, convenience","Il Giardino Del Dolce, 7-Eleven"
882664cb39fffff,nightlife,1,1,bar,Jacqueline Lounge
882664cb39fffff,shopping,1,1,electronics,Level 5 future of technology
882664cb39fffff,transport,2,2,"bicycle_rental, bus_station","Sayre Ave & Diversey Ave, Diversey & Neva Terminal"
882664cb3bfffff,automotive,7,4,"car, car, car, car_repair, car_parts, car, car_wash","McGrath City Mazda, McGrath City Honda, McGrath City Hyundai, Pep Boys, O'Reilly Auto Parts, Jet Brite Car Wash"
882664cb3bfffff,civic_community,2,1,"place_of_worship, place_of_worship","Mont Clare Congregational Church, Saint Williams Church"
882664cb3bfffff,education,2,2,"library, school","Galewood-Mont Clare Branch Library, Saint Williams School"
882664cb3bfffff,finance,1,1,bank,Hoyne Savings Bank
882664cb3bfffff,food_drink,3,2,"fast_food, fast_food, restaurant","Taco Bell, Popeyes, Applebee's"
882664cb3bfffff,grocery,1,1,bakery,El Rincon Del Sabor
882664cb3bfffff,services,1,1,laundry,Speed Queen
882664cb3bfffff,shopping,3,3,"florist, doityourself, garden_centre","Same Day Flower Delivery Chicago, The Home Depot"
882664cb3bfffff,transport,2,2,"bicycle_rental, bus_station","Newcastle Ave & Belden Ave, Grand & Nordica Terminal"
882664cb41fffff,education,1,1,school,Beard Elementary School
882664cb41fffff,grocery,1,1,convenience,Gaelic Imports
882664cb41fffff,leisure_sports,1,1,dojo,Tae Kwon Do
882664cb41fffff,services,1,1,hairdresser,Anna's Hair Salon & Spa
882664cb43fffff,education,4,4,"library, college, childcare, school","Wilbur Wright College, Promiseland Learning Center, Smyser Elementary School"
882664cb43fffff,entertainment,2,1,"theatre, theatre",Stage Wright Theater
882664cb43fffff,finance,1,1,atm,
882664cb43fffff,food_drink,3,2,"fast_food, cafe, cafe","Tom & Jerry's Gyros, SGA cafe"
882664cb43fffff,grocery,1,1,convenience,BP Shop
882664cb43fffff,services,1,1,post_office,The UPS Store
882664cb43fffff,shopping,1,1,books,
882664cb43fffff,transport,3,3,"charging_station, bicycle_rental, fuel","Narragansett Ave & Montrose Ave, BP"
882664cb47fffff,civic_community,2,2,"place_of_worship, social_facility","Chicago Latvian Zion Lutheran Church, Illinois Veterans' Home Chicago"
882664cb47fffff,education,2,1,"school, school","New Horizon Center for the Developmentally Disabled, Chicago Latvian Krisjanis Barons School"
882664cb47fffff,food_drink,1,1,cafe,Eli’s Cheesecake
882664cb47fffff,grocery,1,1,bakery,Eli's Cheesecake Factory
882664cb49fffff,automotive,2,2,"car_wash, car_repair","Final Touch Hand Car Wash, Preferred Auto Service"
882664cb49fffff,civic_community,5,1,"place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship","Meditation Center of Chicago, Norwood Gospel Chapel, Foster Avenue Baptist Church, Gladstone Park Lutheran Church"
882664cb49fffff,finance,1,1,atm,
882664cb49fffff,food_drink,3,3,"fast_food, ice_cream, restaurant","Dunkin', Baskin-Robbins, The Big Top Restaurant"
882664cb49fffff,grocery,2,2,"greengrocer, convenience","Kordian's Market, 7-Eleven"
882664cb49fffff,services,3,2,"hairdresser, beauty, beauty","European Hair Salon, Nail Care, Callista Beauty and Medical Spa"
882664cb49fffff,transport,2,2,"bicycle_rental, fuel","Higgins Ave & Austin Ave, Citgo"
882664cb4bfffff,civic_community,2,1,"place_of_worship, place_of_worship","Saint Robert Bellarmine Roman Catholic Church, CSI Christ Church of Chicago"
882664cb4bfffff,education,2,2,"school, kindergarten","Saint Bellarmine School, Pinocchio Child Care"
882664cb4bfffff,food_drink,7,4,"restaurant, restaurant, fast_food, restaurant, pastry, restaurant, deli","Taquería Amigo Chino, A Taste of the Philippines, Dunkin', Earl's BBQ, Delightful Pastries, Broasted Chicken Royale, J & J European Deli"
882664cb4bfffff,grocery,3,2,"alcohol, bakery, bakery","Prestige Liquors, Sicilia Bakery, Sandy's Bakery & Deli"
882664cb4bfffff,health,3,1,"dentist, dentist, dentist","Lawrence Plaza Dental, Marszalek Dental Clinic, Klempka Dental"
882664cb4bfffff,nightlife,4,2,"pub, bar, pub, bar","Galvin's Public House, Friendly Tavern, Printer's Row Brewing, Charlotte's Bar & Grill"
882664cb4bfffff,services,5,3,"hairdresser, beauty, beauty, hairdresser, funeral_directors","Art of Hair Beauty Salon, Illinois Nails, OM Spa, Simply Chic Beauty Salon, Lawrence Funeral Home"
882664cb4bfffff,shopping,4,4,"florist, video, electrical, nutrition_supplements","Casa Blanca Flowers, Monica's Video, MGD Electric, Natural Beginnings Health Food"
882664cb4bfffff,transport,1,1,bicycle_rental,Melvina Ave & Giddings St
882664cb4dfffff,civic_community,1,1,place_of_worship,Saint Sophia Ukrainian Orthodox Church
882664cb4dfffff,education,1,1,school,John Garvy Elementary School
882664cb51fffff,automotive,1,1,car,
882664cb51fffff,civic_community,7,2,"place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, fire_station","Nebo Lutheran Church, Nebo Lutheran Church Hall, Shrine of the Sacred Heart Jesuit Millennium Center, The Bridge Community Church, Chicago Fil-Am Seventh-day Adventist Church, Portage Park Gospel Chapel, Chicago Fire Department Engine Company 94"
882664cb51fffff,education,1,1,childcare,Happy Kids Preschool & Daycare Center
882664cb51fffff,food_drink,7,3,"restaurant, cafe, fast_food, cafe, restaurant, fast_food, fast_food","BRGRBELLY, Tea’se Tea Shoppe, Little Caesars, Portage Grounds, Bluebird Portage Park, DQ Grill & Chill, McDonald's"
882664cb51fffff,grocery,1,1,convenience,7-Eleven
882664cb51fffff,nightlife,1,1,bar,Easy Street
882664cb51fffff,services,2,2,"hairdresser, storage_rental","Aurora's Family Hair Care, CubeSmart"
882664cb51fffff,shopping,3,3,"bicycle, florist, variety_store","Rudy's Cycle and Fitness, Dahlia Blooms, Dollar Tree"
882664cb51fffff,transport,2,1,"bicycle_rental, bicycle_rental","Grace St & Central Ave, Marmora Ave & Irving Park Rd"
882664cb53fffff,civic_community,2,1,"place_of_worship, place_of_worship","Saint Ladislaus Catholic Church, Saint Andrews Lutheran Church"
882664cb53fffff,education,4,1,"school, school, school, school","Saint Ladislaus School, Mid-America Beauty School, Portage Park Day Nursery, Peter A. Reinberg Elementary School"
882664cb53fffff,food_drink,1,1,cafe,Mather’s More Than a Cafe
882664cb53fffff,grocery,1,1,bakery,Cake’n It - Home Bakery
882664cb53fffff,health,1,1,hospital,Community First Medical Center
882664cb53fffff,shopping,1,1,chemist,CVS Pharmacy
882664cb53fffff,transport,2,1,"bicycle_rental, bicycle_rental","Central Ave & Roscoe St, Major Ave & Addison St"
882664cb55fffff,civic_community,3,1,"place_of_worship, place_of_worship, place_of_worship","Portage Park Evangelical Covenant Church, Saint Pascal Roman Catholic Church, LightSource Foundation Church"
882664cb55fffff,education,5,3,"school, childcare, library, childcare, school","Saint Pascal's School, Kinder Academy Daycare, Austin-Irving Branch Library, Little Scholars Learning Center, O A Thorp Scholastic Academy"
882664cb55fffff,entertainment,1,1,cinema,Patio Theater
882664cb55fffff,finance,1,1,bank,BMO
882664cb55fffff,food_drink,9,3,"restaurant, cafe, restaurant, restaurant, cafe, restaurant, restaurant, deli, restaurant","A's Restaurant & Pancake House, Perkolator, Bistro 6050, Burgundy Restaurant, Chicago Billiard Cafe, Pizza y Pan pa'ya, Magic Jug, Qasr al Nakhil Grocery, Giordano's Pizzeria"
